customer_id,loan_count,total_amount_overdue,maturity_dpd,total_missed_installment,has_14plus_dpd,count_14plus_dpd,tenor_in_months,ontime_repayment_rate,age,gender,marital_status,state,location,purpose,employment_status,dw_channel_key,total_loan_amount,income
95038,2,196036.8,0,5,1,1,7.0,0.0,30,Male,,Lagos,ifako ijaiye,Personal,EMPLOYED,WEB,2180448.88,439703.0
95053,1,1190239.39,33,9,1,1,3.0,0.0,30,Male,,Benue,Makurdi,Personal,EMPLOYED,WEB,2391906.76,787416.0
95059,1,0.0,0,0,0,0,3.0,0.0,31,Male,,,,Personal,EMPLOYED,WEB,87739.48,115114.72
95072,1,0.0,0,3,0,0,6.0,24.0,32,Male,,Federal Capital Territory,ABUJA,Personal,EMPLOYED,WEB,707313.65,66666.67
95081,1,98544.87,41,2,1,1,3.0,43.33,29,Male,,Lagos,Ikeja,Personal,SELF_EMPLOYED,WEB,967709.4,794564.25
95094,1,0.0,0,1,0,0,6.0,0.0,40,Male,,Bayelsa,Yenagoa,Personal,EMPLOYED,WEB,302534.28,71000.0
95095,1,382550.63,0,10,0,0,12.0,0.0,37,Male,,Oyo,ibadan,Personal,EMPLOYED,WEB,2630790.68,135366.61
95102,1,61410.35,35,5,1,1,2.0,0.0,27,Female,,Lagos,Ikorodu,Housing,EMPLOYED,WEB,184469.73,603952.63
95116,1,2396846.99,41,9,1,1,3.0,0.0,38,Female,,Federal Capital Territory,Abuja,Personal,SELF_EMPLOYED,WEB,4012245.15,3643701.89
95130,1,116222.72,0,3,0,0,6.0,0.0,53,Female,,Federal Capital Territory,ABUJA,Personal,EMPLOYED,WEB,1050471.72,64222.45
95152,1,101273.51,36,9,1,1,3.0,0.0,57,Female,,Ekiti,Ado-Ekiti,Personal,EMPLOYED,WEB,405769.96,419601.87
95166,1,188717.49,0,4,0,0,7.0,37.08,32,Female,,Ogun,Ifo,Personal,EMPLOYED,WEB,5310773.48,450409.0
95167,1,0.0,0,3,0,0,3.0,0.0,42,Male,,Lagos,lagos,Personal,EMPLOYED,WEB,400431.18,205743.0
95195,1,0.0,0,7,0,0,12.0,2.85,33,Male,,Kano,Kano,Personal,EMPLOYED,WEB,7737628.65,379233.33
95202,1,1061920.16,0,6,0,0,12.0,36.66,31,Male,,Rivers,Bonny,Personal,EMPLOYED,FSA,11652880.5,479358.33
95225,2,177708.64,0,2,0,0,3.0,13.33,41,Male,,Akwa Ibom,uyo,Personal,EMPLOYED,WEB,1477727.18,1409571.68
95226,1,101255.05,31,12,1,1,4.0,0.0,34,Male,,Lagos,Oshodi/Isolo,Housing,EMPLOYED,FSA,509489.5,84398.0
95230,1,0.0,0,0,0,0,6.0,0.0,34,Male,,Oyo,Ibadan,Personal,EMPLOYED,WEB,222699.82,101641.0
95266,1,1807213.2,0,6,0,0,12.0,0.0,30,Male,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,14503306.0,662766.67
95306,2,58853.76,53,10,0,0,3.0,0.0,45,Male,,Lagos,Lagos Mainland Local Government Area,Personal,SELF_EMPLOYED,FSA,10801093.4,27026.0
95315,1,1193344.73,0,8,0,0,8.0,34.99,30,Male,,Lagos,Epe,Personal,EMPLOYED,FSA,6859891.0,441898.2
95327,1,0.0,0,0,0,0,6.0,0.0,31,Male,,Kogi,Okene,Personal,EMPLOYED,WEB,63027.39,99173.0
95331,1,737054.95,0,13,0,0,12.0,0.0,31,Male,,Lagos,Eti Osa,Housing,EMPLOYED,FSA,5547875.25,228223.0
95341,2,0.0,0,0,0,0,6.0,44.44,26,Female,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,462739.18,106200.0
95352,2,0.0,0,1,0,0,3.0,14.58,43,Male,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,199139.8,257881.44
95355,1,245460.31,0,10,0,0,6.0,0.0,41,Male,,Edo,edo ,Personal,SELF_EMPLOYED,WEB,1099490.3,102989.05
95365,1,130172.84,0,15,0,0,6.0,0.0,26,Male,,Lagos,Somolu,Personal,EMPLOYED,WEB,560247.4,100001.0
95368,1,0.0,0,5,0,0,12.0,38.33,43,Male,,Lagos,Ifako/Ijaye,Personal,EMPLOYED,FSA,6987092.25,282459.0
95370,1,0.0,0,0,0,0,12.0,56.28,40,Male,,Osun,Iwo,Personal,EMPLOYED,FSA,4866972.55,200168.8
95376,1,603521.46,0,3,1,1,3.0,0.0,36,Male,,Rivers,port-harcourt,Personal,SELF_EMPLOYED,WEB,1820189.01,2490125.92
95378,1,2079202.83,48,9,1,4,3.0,0.0,38,Female,,Rivers,Port Harcourt,Personal,SELF_EMPLOYED,WEB,3914385.05,5311907.14
95388,1,0.0,0,5,0,0,12.0,24.58,30,Female,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,3225046.44,228694.14
95389,1,0.0,0,3,0,0,3.0,0.0,32,Male,,Lagos,Lagos,Personal,SELF_EMPLOYED,WEB,915965.46,1254729.11
95398,2,0.0,0,2,0,0,4.0,10.66,36,Male,,Federal Capital Territory,abuja,Personal,SELF_EMPLOYED,WEB,1131490.63,544481.89
95408,1,48634.0,0,1,0,0,12.0,0.0,31,Male,,,,Personal,EMPLOYED,WEB,591156.83,130261.0
95421,1,117292.14,0,9,0,0,12.0,18.57,45,Male,,Lagos,Ajeromi/Ifelodun,Housing,EMPLOYED,FSA,3536094.95,145607.0
95425,1,215399.59,53,9,1,4,3.0,0.0,37,Male,,Lagos,Ikorodu,Housing,EMPLOYED,FSA,360388.9,294274.11
95456,3,17265.95,0,1,1,1,4.0,13.33,34,Female,,Ogun,Abeokuta,Personal,EMPLOYED,WEB,395181.85,95833.33
95458,1,86331.15,15,6,1,2,3.0,0.0,58,Female,,Ogun,Ijebu Ode,Personal,SELF_EMPLOYED,WEB,347040.56,493071.73
95499,1,0.0,0,0,0,0,3.0,0.0,24,Male,,Ogun,Abeokuta,Personal,SELF_EMPLOYED,WEB,66738.52,1050986.95
95510,1,22136.17,0,3,0,0,3.0,0.0,23,Male,,Lagos,Ikotun,Personal,SELF_EMPLOYED,WEB,200215.56,473184.93
95529,2,0.0,0,0,0,0,3.0,23.33,48,Male,,Lagos,lagos,Personal,SELF_EMPLOYED,WEB,632596.37,3024263.19
95540,1,172284.74,53,9,1,4,3.0,0.0,47,Male,,Kaduna,Kaduna,Personal,SELF_EMPLOYED,WEB,333692.6,718195.15
95544,1,0.0,0,0,0,0,6.0,33.33,25,Male,,,,Personal,EMPLOYED,WEB,172276.86,80573.33
95546,2,0.0,0,0,0,0,3.0,20.83,35,Male,,Delta,Warri,Personal,SELF_EMPLOYED,WEB,765347.88,1544859.93
95581,1,488638.0,0,10,0,0,12.0,0.0,34,Female,,Delta,Asaba,Personal,EMPLOYED,WEB,2940289.65,138400.0
95609,2,0.0,0,0,0,0,6.0,20.83,28,Female,,Lagos,Oshodi-Isolo,Personal,EMPLOYED,WEB,456232.63,55983.02
95610,1,199444.74,52,9,1,4,3.0,0.0,36,Female,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,333692.6,521242.86
95617,1,3667852.06,23,6,1,3,3.0,0.0,37,Female,,Rivers,Portharcourt,Personal,SELF_EMPLOYED,WEB,7374701.76,8696820.88
95701,1,2792.83,15,6,1,1,3.0,0.0,26,Male,,Lagos,Amuwo Odofin,Housing,SELF_EMPLOYED,FSA,3402905.6,3491890.27
95708,1,869441.49,55,9,1,3,3.0,0.0,25,Female,,Rivers,Obio/Akpor,Housing,EMPLOYED,FSA,2316010.45,1901004.71
95710,2,292463.41,0,8,0,0,5.0,0.0,51,Male,,Rivers,Port Harcourt,Personal,EMPLOYED,WEB,1910668.55,214666.23
95713,1,0.0,0,0,0,0,3.0,27.77,25,Male,,Kano,Kano,Personal,SELF_EMPLOYED,WEB,213333.96,15.78
95717,2,43166.42,0,1,1,1,4.0,16.66,37,Male,,Ogun,Obafemi Owode,Personal,EMPLOYED,FSA,769588.84,542183.11
95728,1,4662122.15,52,9,1,3,3.0,0.0,45,Female,,Lagos,Ifako/Ijaye,Personal,SELF_EMPLOYED,FSA,12780468.05,10487609.24
95729,1,105846.6,0,3,0,0,6.0,0.0,35,Male,,Rivers,Nchia,Personal,EMPLOYED,WEB,641789.6,296901.0
95733,2,0.0,0,3,0,0,3.0,0.0,63,Male,,Ogun,Ifo,Personal,SELF_EMPLOYED,FSA,9534136.9,8084116.63
95739,3,0.0,0,1,0,0,6.0,16.66,28,Female,,Lagos,Ikorodu,Personal,EMPLOYED,WEB,945586.26,119360.0
95747,1,0.0,0,2,0,0,3.0,8.33,32,Male,,Lagos,Ojo,Personal,SELF_EMPLOYED,FSA,6552680.73,8963593.39
95759,1,0.0,0,1,0,0,6.0,0.0,25,Male,,Lagos,Ikotun,Personal,EMPLOYED,WEB,180680.39,87653.93
95764,1,0.0,0,2,0,0,12.0,34.66,36,Male,,Lagos,Surulere,Housing,EMPLOYED,WEB,9285154.35,431250.0
95768,2,244870.46,0,3,0,0,3.0,6.66,58,Female,,Ogun,Ifo,Personal,EMPLOYED,WEB,1818110.42,1558707.44
95786,1,0.0,0,1,0,0,3.0,10.0,27,Male,,Lagos,Lagos,Personal,EMPLOYED,WEB,69111.14,183333.33
95788,1,0.0,0,1,0,0,3.0,0.0,43,Female,,Lagos,Oshodi/Isolo,Personal,SELF_EMPLOYED,FSA,725465.88,1488107.0
95808,1,209203.32,0,10,1,4,6.0,0.0,28,Male,,Rivers,Port Harcourt,Housing,EMPLOYED,WEB,1050468.2,120319.0
95835,1,719198.4,0,15,0,0,12.0,0.0,46,Male,,Lagos,Apapa,Personal,EMPLOYED,FSA,5416355.25,265021.52
95856,1,0.0,0,5,0,0,12.0,33.57,49,Male,,Lagos,Apapa,Personal,EMPLOYED,FSA,5137790.45,211326.0
95860,1,152021.16,0,6,0,0,6.0,0.0,23,Male,,Ogun,Ota,Uncategorized,EMPLOYED,WEB,602061.08,79479.0
95864,2,2080526.59,0,6,1,2,3.0,0.0,26,Female,,Lagos,Eti Osa,Personal,SELF_EMPLOYED,FSA,12289826.14,17584695.64
95874,2,0.0,0,3,0,0,12.0,0.0,40,Male,,Lagos,Surulere,Personal,EMPLOYED,WEB,6821309.35,333844.04
95896,2,0.0,0,3,0,0,12.0,4.0,30,Male,,Lagos,Badagry,Personal,EMPLOYED,WEB,3030828.27,155509.0
95919,1,184938.76,0,3,0,0,12.0,44.44,44,Female,,Ogun,Odeda,Personal,EMPLOYED,FSA,2233089.12,153192.33
95920,1,389797.33,51,9,1,4,3.0,0.0,39,Male,,Federal Capital Territory,Abuja,Housing,SELF_EMPLOYED,WEB,652397.15,1137620.28
95924,3,63657.0,0,2,0,0,12.0,16.66,29,Female,,Lagos,Surulere,Personal,EMPLOYED,FSA,3136118.91,206965.0
95926,2,0.0,0,3,0,0,4.0,0.0,37,Male,,Oyo,egbeda,Personal,SELF_EMPLOYED,WEB,4224686.25,1865562.55
95939,1,0.0,0,0,0,0,3.0,27.77,39,Male,,Kano,Kano,Personal,SELF_EMPLOYED,WEB,1064712.42,0.02
95955,2,0.0,50,0,0,0,3.0,39.52,35,Male,,Lagos,Lekki,Personal,EMPLOYED,WEB,493865.98,355989.92
95956,1,209206.35,0,10,0,0,6.0,0.0,25,Male,,Oyo,ibadan,Personal,EMPLOYED,WEB,700309.25,77000.0
95971,1,173979.57,0,3,1,2,12.0,0.0,36,Male,,Lagos,Ikorodu,Personal,EMPLOYED,WEB,2791737.88,150871.67
95980,1,4700148.54,49,9,1,4,3.0,0.0,51,Female,,Ogun,Abeokuta North,Personal,SELF_EMPLOYED,TSA,13047949.45,14939614.29
96001,1,371825.88,0,12,0,0,12.0,2.5,26,Male,,Lagos,Kosofe,Housing,EMPLOYED,WEB,11242795.55,462500.0
96021,1,84677.04,0,15,0,0,6.0,0.0,46,Female,,Lagos,Ikorodu,Utilities,EMPLOYED,WEB,511225.4,51293.0
96041,1,79559.72,0,6,0,0,6.0,24.99,23,Female,,Federal Capital Territory,ABUJA,Personal,EMPLOYED,WEB,637287.0,52500.0
96051,1,152518.8,0,2,0,0,12.0,0.0,39,Male,,Lagos,Eti-Osa,Personal,EMPLOYED,WEB,1844647.42,135420.0
96066,1,112021.16,0,10,1,3,6.0,0.0,34,Female,,Lagos,Oshodi/Isolo,Housing,EMPLOYED,FSA,763340.1,72833.33
96078,1,212743.93,50,9,1,3,3.0,0.0,25,Male,,Kwara,Offa,Personal,SELF_EMPLOYED,WEB,652397.15,1045467.13
96146,3,653.53,0,3,1,1,3.0,0.0,37,Female,,Lagos,Ojo,Personal,EMPLOYED,FSA,1000137.46,1659077.83
96150,1,0.0,0,0,0,0,3.0,27.77,38,Male,,Lagos,Alimosho,Personal,SELF_EMPLOYED,FSA,782876.58,9293880.23
96171,1,532137.69,0,3,1,2,3.0,0.0,37,Male,,Ogun,ogun,Personal,SELF_EMPLOYED,WEB,1604897.64,2194924.01
96187,1,0.0,0,0,0,0,3.0,16.66,47,Male,,Abia,Aba,Utilities,EMPLOYED,WEB,111884.26,355171.57
96192,1,46260.15,0,10,0,0,6.0,20.66,37,Male,,Lagos,Alimosho,Personal,EMPLOYED,FSA,700309.25,113277.27
96201,1,648947.22,0,3,1,2,3.0,0.0,28,Female,,Lagos,Eti-Osa,Personal,SELF_EMPLOYED,WEB,1957192.74,2675851.81
96215,1,0.0,0,0,0,0,3.0,0.0,38,Female,,Lagos,Ikotun,Personal,SELF_EMPLOYED,WEB,139259.75,767830.07
96219,1,341693.1,0,10,0,0,6.0,0.0,37,Male,,Ogun,Ota,Personal,EMPLOYED,WEB,1029463.75,105025.0
96220,1,0.0,0,0,0,0,6.0,0.0,35,Male,,Federal Capital Territory,Abaji,Emergency Funds,EMPLOYED,FSA,1052750.0,6277320.57
96221,1,0.0,0,2,0,0,6.0,34.66,33,Female,,Lagos,Alimosho,Personal,EMPLOYED,FSA,1283579.2,243559.56
96228,1,711090.5,0,10,0,0,12.0,0.0,34,Male,,Federal Capital Territory,Bwari,Personal,EMPLOYED,FSA,4278914.65,176181.0
96233,1,0.0,0,2,0,0,3.0,16.66,44,Male,,Lagos,Amuwo Odofin,Personal,EMPLOYED,FSA,2288313.16,1603126.0
96247,1,618751.37,50,5,1,2,3.0,24.99,33,Male,,Kwara,Ilorin East,Personal,SELF_EMPLOYED,FSA,3601234.85,4434736.79
96267,1,54455.16,0,1,1,1,3.0,0.0,26,Female,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,328353.38,672623.69
96296,2,43059.33,0,3,1,1,3.0,5.0,64,Male,,Lagos,Ikotun,Housing,EMPLOYED,WEB,651185.85,6210907.77
96322,2,19172.58,0,2,1,1,3.0,0.0,49,Male,,Lagos,Ifako,Travel & Hospitality,SELF_EMPLOYED,WEB,234919.56,487097.54
96326,3,91335.49,0,3,0,0,5.0,0.0,25,Male,,Ogun,Ota,Travel & Hospitality,EMPLOYED,WEB,726941.04,86443.34
96332,1,42989.64,0,3,1,2,3.0,0.0,40,Male,,Ondo,akure,Personal,SELF_EMPLOYED,WEB,129583.44,175477.19
96339,1,214480.82,81,7,1,4,2.0,0.0,27,Male,,Federal Capital Territory,Abuja,Emergency Funds,SELF_EMPLOYED,WEB,307449.55,799034.23
96352,1,0.0,0,0,0,0,6.0,16.66,33,Male,,Lagos,Agege,Housing,EMPLOYED,WEB,193286.58,84045.4
96353,1,562543.22,50,5,1,3,3.0,24.99,50,Male,,Lagos,Amuwo Odofin,Housing,EMPLOYED,FSA,2818358.3,2313322.14
96355,1,389797.33,50,9,1,4,3.0,0.0,47,Male,,Lagos,Ifako,Emergency Funds,SELF_EMPLOYED,WEB,652397.15,9463550.0
96357,1,30218.19,0,1,1,1,6.0,0.0,34,Male,,Lagos,lagos,Personal,EMPLOYED,WEB,546243.87,99500.0
96363,1,67477.0,0,9,0,0,12.0,19.0,59,Male,,Lagos,Lagos,Personal,EMPLOYED,TSA,4100941.75,156636.15
96366,1,367842.0,0,6,0,0,11.0,21.33,38,Male,,Lagos,Alimosho,Emergency Funds,EMPLOYED,FSA,6765866.65,306585.14
96393,2,154360.32,0,2,1,1,4.0,11.66,33,Male,,Benue,BENUE,Personal,SELF_EMPLOYED,TSA,2561988.15,3869568.25
96439,2,0.0,0,2,0,0,4.0,11.66,35,Female,,Lagos,Lagos,Personal,SELF_EMPLOYED,WEB,329658.25,300385.61
96466,1,1212.05,0,10,0,0,12.0,0.0,28,Male,,Oyo,Saki West,Personal,EMPLOYED,WEB,7366154.7,312617.3
96468,1,0.41,1,1,0,0,3.0,33.33,33,Male,,Ogun,OGUN ,Personal,SELF_EMPLOYED,WEB,838236.64,858188.39
96469,2,1677672.62,0,3,0,0,14.0,19.66,58,Male,,Akwa Ibom,Uyo,Utilities,EMPLOYED,FSA,89274824.01,7296608.46
96479,3,0.0,0,1,0,0,3.0,11.66,43,Male,,Oyo,Ibadan,Personal,SELF_EMPLOYED,WEB,1600523.81,2079325.68
96483,1,0.0,0,0,0,0,6.0,42.0,41,Male,,Ogun,Ijebu Ode,Personal,EMPLOYED,WEB,959428.5,90364.0
96517,1,190760.65,6,4,0,0,3.0,12.5,34,Male,,Lagos,Ikeja,Personal,EMPLOYED,WEB,2300117.72,878235.7
96520,1,192244.14,0,11,0,0,12.0,16.66,30,Male,,Lagos,Lagos,Personal,EMPLOYED,WEB,3868829.55,183589.0
96532,1,199444.74,50,9,1,4,3.0,0.0,48,Male,,Lagos,Ikorodu,Personal,SELF_EMPLOYED,WEB,333692.6,690616.67
96533,1,199444.74,35,9,1,1,3.0,0.0,40,Female,,Lagos,Lagos,Personal,SELF_EMPLOYED,WEB,333692.6,627382.18
96549,1,199444.74,50,9,1,4,3.0,0.0,31,Male,,Federal Capital Territory,Abuja,Personal,SELF_EMPLOYED,WEB,333692.6,622627.94
96552,1,0.0,0,5,0,0,12.0,19.66,40,Male,,Rivers,Port-Harcourt,Personal,EMPLOYED,FSA,3868829.55,307790.36
96556,1,199444.74,50,9,1,4,3.0,0.0,27,Male,,Lagos,Surulere,Emergency Funds,EMPLOYED,WEB,333692.6,555933.7
96560,2,44866.22,0,1,1,1,3.0,16.66,25,Male,,Lagos,lagos,Personal,SELF_EMPLOYED,WEB,446314.16,253240.2
96567,2,0.0,0,3,0,0,3.0,0.0,29,Male,,Lagos,LAGOS,Personal,SELF_EMPLOYED,WEB,512630.83,530866.55
96613,2,437177.0,0,3,0,0,6.0,4.0,33,Male,,Lagos,Ikeja,Personal,EMPLOYED,WEB,12523745.21,1200000.0
96626,1,991418.47,33,9,1,1,3.0,0.0,30,Male,,Lagos,Lagos,Personal,EMPLOYED,WEB,1660296.1,435941.0
96627,1,11642.27,0,1,1,1,3.0,0.0,31,Male,,Lagos,lagos,Personal,SELF_EMPLOYED,WEB,70191.78,146584.43
96633,1,31875.6,0,3,1,2,3.0,0.0,38,Male,,Oyo,Ibadan,Emergency Funds,SELF_EMPLOYED,WEB,144155.58,304571.96
96634,1,0.0,0,0,0,0,3.0,27.77,29,Male,,Federal Capital Territory,Abuja,Personal,SELF_EMPLOYED,WEB,200215.56,507974.82
96637,1,346008.32,35,9,1,1,3.0,0.0,26,Female,,Lagos,Lagos,Personal,SELF_EMPLOYED,WEB,1041121.15,857077.27
96667,1,36482.78,49,6,1,3,3.0,18.33,55,Male,,Lagos,Mushin,Personal,SELF_EMPLOYED,WEB,273627.8,355700.4
96671,2,0.0,0,0,0,0,4.0,20.83,43,Male,,Lagos,lagos,Personal,SELF_EMPLOYED,WEB,485335.85,550938.84
96688,1,106086.36,0,7,1,2,12.0,18.33,37,Female,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,2127836.4,127500.0
96711,2,164732.01,0,1,0,0,3.0,8.33,26,Male,,Kaduna,KADUNA,Personal,SELF_EMPLOYED,WEB,1944865.56,2037760.21
96713,1,104898.51,49,9,1,4,3.0,0.0,25,Male,,Lagos,Lagos,Emergency Funds,EMPLOYED,WEB,175479.45,229502.01
96725,1,344874.6,0,10,0,0,12.0,0.0,30,Male,,Lagos,Agege,Personal,EMPLOYED,WEB,3458714.0,162474.0
96732,2,295251.92,0,2,0,0,3.0,6.66,45,Male,,Lagos,kosofe,Personal,SELF_EMPLOYED,WEB,1482120.21,1849771.03
96734,1,102552.0,0,3,0,0,12.0,51.42,30,Male,,Lagos,Lagos,Emergency Funds,EMPLOYED,WEB,6190102.85,497213.0
96735,1,131795.91,0,15,0,0,6.0,0.0,30,Female,,Osun,Ife Central,Housing,EMPLOYED,FSA,441198.75,41720.0
96742,2,0.0,0,2,0,0,12.0,27.08,28,Male,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,4013829.84,514197.0
96756,1,129789.47,6,6,0,0,3.0,0.0,31,Male,,,Owerri,Personal,SELF_EMPLOYED,WEB,521917.72,2717643.1
96757,1,0.0,0,1,0,0,3.0,0.0,28,Male,,Ogun,Ijebu Ode,Personal,SELF_EMPLOYED,WEB,80989.92,279049.29
96765,1,58636.56,0,3,1,1,12.0,22.91,32,Male,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,2822678.24,161967.0
96793,1,0.0,0,0,0,0,7.0,0.0,29,Female,,Oyo,Akanran,Housing,EMPLOYED,WEB,398307.51,186280.0
96828,1,313346.44,0,6,0,0,9.0,24.99,34,Male,,Lagos,Apapa,Housing,EMPLOYED,FSA,3539644.35,297713.18
96838,3,52.39,0,1,1,1,3.0,0.0,56,Male,,Lagos,Oshodi-Isolo,Personal,SELF_EMPLOYED,FSA,1272074.1,510999.64
96853,1,0.0,0,0,0,0,12.0,0.0,23,Male,,Lagos,Lagos Island,Personal,EMPLOYED,WEB,987321.23,173066.0
96860,1,230122.44,0,6,0,0,6.0,0.0,41,Male,,Lagos,lagos,Personal,EMPLOYED,WEB,924413.48,108213.33
96862,1,0.0,0,0,0,0,3.0,27.77,40,Male,,Lagos,Lagos Island,Personal,EMPLOYED,FSA,207069.6,36.18
96864,1,145303.98,0,3,0,0,12.0,34.66,46,Male,,Lagos,Alimosho,Housing,EMPLOYED,FSA,4371759.35,180000.0
96874,1,94142.1,0,6,0,0,6.0,24.99,25,Female,,Lagos,Ajeromi/Ifelodun,Personal,EMPLOYED,FSA,945419.7,88872.48
96881,1,4034521.76,0,15,0,0,12.0,0.0,38,Male,,Rivers,Obio/Akpor,Personal,EMPLOYED,WEB,60708683.6,1649877.0
96912,1,0.0,0,6,0,0,12.0,31.57,60,Male,,Rivers,Obio/Akpor,Personal,EMPLOYED,WEB,7753822.75,152275.96
96938,1,3508173.96,35,9,1,1,3.0,0.0,39,Male,,Lagos,OSHODI,Personal,SELF_EMPLOYED,WEB,5871576.55,6003235.52
96960,1,0.0,0,0,0,0,6.0,0.0,20,Male,,Lagos,Ikotun,Personal,EMPLOYED,WEB,187683.05,102551.0
96962,1,894971.1,0,10,0,0,12.0,0.0,29,Male,,Lagos,Ikotun,Personal,EMPLOYED,WEB,5385396.8,221649.54
96967,2,0.0,0,1,0,0,6.0,16.66,31,Female,,Lagos,Alimosho,Emergency Funds,EMPLOYED,FSA,858094.61,85559.63
96976,1,1680024.72,41,9,1,1,3.0,0.0,31,Male,,Anambra,onitsha,Personal,SELF_EMPLOYED,WEB,2811833.55,2309197.06
96993,1,0.0,0,0,0,0,3.0,0.0,29,Male,,,,Housing,SELF_EMPLOYED,WEB,95250.22,1290656.71
96999,1,0.0,0,1,0,0,12.0,0.0,31,Male,,Lagos,Lagos,Personal,EMPLOYED,WEB,2915535.14,271875.0
97010,2,0.0,0,1,0,0,3.0,16.66,44,Male,,Abia,Aba,Personal,SELF_EMPLOYED,WEB,333704.01,275366.36
97020,2,331698.2,80,3,1,3,1.0,0.0,28,Male,,Lagos,Lagos,Personal,SELF_EMPLOYED,WEB,553716.15,31313206.47
97050,1,216743.93,49,9,1,4,3.0,0.0,37,Male,,Lagos,Lagos,Housing,EMPLOYED,WEB,652397.15,3751649.54
97051,1,178627.68,0,10,0,0,6.0,0.0,28,Female,,Lagos,Ikorodu,Personal,EMPLOYED,FSA,1078485.75,101250.0
97065,1,0.0,0,4,0,0,7.0,43.9,39,Male,,Lagos,Ikeja,Personal,EMPLOYED,FSA,2655383.35,301462.22
97066,2,0.0,0,1,1,1,3.0,14.58,31,Female,,Oyo,Ogbomoso,Personal,EMPLOYED,WEB,3563850.38,3798857.17
97067,1,56716.32,0,6,0,0,6.0,31.24,29,Male,,Osun,osogbo,Personal,EMPLOYED,WEB,341752.0,40000.0
97089,1,0.0,0,0,0,0,12.0,25.0,42,Male,,Rivers,Port Harcourt,Uncategorized,EMPLOYED,WEB,4376407.68,379166.67
97130,1,185265.37,0,3,0,0,12.0,34.66,37,Male,,Adamawa,Mubi North,Personal,EMPLOYED,FSA,5609792.15,230848.92
97138,2,238380.2,0,2,0,0,3.0,13.33,31,Female,,Lagos,Lagos,Personal,SELF_EMPLOYED,WEB,3403917.52,2556006.91
97202,1,194706.9,0,10,0,0,6.0,0.0,37,Male,,Federal Capital Territory,Abuja,Personal,EMPLOYED,WEB,672296.92,79220.0
97204,1,53186.6,0,6,0,0,6.0,20.66,41,Male,,Lagos,Lagos Mainland Local Government Area,Housing,EMPLOYED,FSA,1604474.0,225641.22
97208,1,0.0,0,0,0,0,3.0,16.66,39,Male,,Anambra,Onitsha,Personal,SELF_EMPLOYED,WEB,769828.86,1579989.96
97213,1,0.0,0,1,0,0,3.0,0.0,39,Male,,Lagos,Ikeja,Personal,SELF_EMPLOYED,WEB,133477.04,570203.26
97216,1,0.0,0,8,0,0,6.0,7.33,31,Male,,Lagos,Mushin,Housing,EMPLOYED,WEB,840371.15,86869.0
97228,1,0.0,0,7,0,0,12.0,12.33,34,Male,,Akwa Ibom,Oron,Personal,EMPLOYED,FSA,7737628.65,361027.42
97234,1,0.0,0,1,0,0,6.0,0.0,56,Male,,,Makurdi ,Personal,EMPLOYED,WEB,280123.7,102866.6
97247,1,132079.0,0,4,0,0,3.0,0.0,27,Male,,Rivers,Bonny,Personal,EMPLOYED,WEB,1209444.78,465036.0
97260,1,203704.0,0,7,0,0,12.0,11.85,36,Female,,Lagos,Ikeja,Personal,EMPLOYED,WEB,6190102.85,196712.0
97268,2,142258.5,0,6,1,3,6.0,0.0,42,Male,,Imo,Owerri,Housing,EMPLOYED,WEB,606211.9,77598.0
97279,1,0.0,0,1,1,1,12.0,38.66,32,Female,,Lagos,Eti Osa,Personal,EMPLOYED,FSA,3814660.05,225000.0
97282,1,0.0,0,1,0,0,12.0,29.16,37,Male,,Plateau,Jos,Personal,EMPLOYED,WEB,928521.52,146012.0
97285,1,0.0,23,1,0,0,3.0,30.83,41,Female,,Federal Capital Territory,ABUJA,Personal,EMPLOYED,WEB,10438359.56,303928.36
97289,1,75992.4,0,6,1,3,4.0,0.0,26,Male,,Lagos,Ikorodu,Emergency Funds,EMPLOYED,WEB,382114.8,56070.99
97308,2,62424.06,0,3,0,0,3.0,0.0,36,Male,,Lagos,Ikeja,Personal,SELF_EMPLOYED,WEB,246222.53,414588.14
97317,2,0.0,0,0,0,0,2.0,0.0,30,Female,,Lagos,Lagos,Personal,SELF_EMPLOYED,WEB,248023.72,279.28
97318,1,139584.94,17,6,1,2,3.0,0.0,33,Male,,Lagos,LAGOS,Personal,EMPLOYED,TSA,597977.36,300718.59
97332,2,0.0,0,1,0,0,3.0,16.66,33,Male,,Ogun,Owode,Personal,EMPLOYED,WEB,1256288.68,1913735.65
97357,1,60091.97,0,1,1,1,2.0,0.0,29,Male,,Ogun,Ado-Odo,Housing,SELF_EMPLOYED,WEB,241936.08,1448449.86
97370,1,0.0,0,0,0,0,12.0,27.77,36,Male,,Oyo,Ibadan,Personal,EMPLOYED,WEB,7205277.54,788074.0
